ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,S01,S02,S03,S04,Venta caida
C1885,Asia,Nepal,Doméstico,Online,Crítica,2020-10-18,188509356,2020-10-31,2963,668.27,502.54,1980084.01,1489026.02,0,1,0,0,1
C7827,Europa,Albania,Verduras,Online,Media,2020-09-07,782725942,2020-09-15,4855,154.06,90.93,747961.3,441465.15,0,1,0,0,0
C1490,Centroamérica y Caribe,Dominica,Material de oficina,Online,Crítica,2021-03-04,149069297,2021-03-22,1772,651.21,97.44,1153944.12,930229.12,0,0,1,0,0
C3516,África,Oman,Bebida,Online,Media,2022-06-16,351650750,2022-07-09,126,47.45,31.79,5978.7,4005.54,0,0,1,0,0
C8248,África,Ethiopia,Cereales,Online,Media,2020-11-06,824894130,2020-12-20,3359,205.7,117.11,690946.3,393372.49,0,0,1,0,0
C6235,Centroamérica y Caribe,Saint Kitts and Nevis ,Bebida,Online,Alta,2021-08-21,623535764,2021-09-01,6944,47.45,31.79,329492.8,220749.76,0,0,1,0,1
C6726,África,The Gambia,Verduras,Online,Media,2020-07-05,672624480,2020-08-22,3386,154.06,90.93,521647.16,307888.98,0,0,0,1,0
C6175,África,Rwanda,Cosméticos,Online,Media,2022-02-15,617521607,2022-03-24,7221,437.2,263.33,3157021.2,1901505.93,0,0,0,1,0
C1739,Asia,Japan,Frutas,Offline,Crítica,2021-07-19,173900973,2021-07-19,17,9.33,6.92,158.61,117.64,0,0,0,1,0
C4777,Europa,Ireland,Verduras,Online,Baja,2022-10-24,477748906,2022-11-18,5373,154.06,90.93,827764.38,488566.89,0,0,0,1,0
C9353,Europa,Andorra,Alimento infantil,Offline,Media,2020-05-11,935364234,2020-06-14,3918,255.28,159.42,1000187.04,624607.56,1,0,0,0,0
C5733,Asia,Kazakhstan,Snacks,Online,Crítica,2020-06-15,573358285,2020-06-29,8313,152.58,97.44,1268397.54,810018.72,1,0,0,0,0
C2886,Europa,Italy,Verduras,Offline,Alta,2022-08-17,288654887,2022-09-29,8251,154.06,90.93,1271149.06,750263.43,1,0,0,0,0
C5984,África,Tanzania,Snacks,Offline,Baja,2021-02-01,598490369,2021-02-07,5455,152.58,97.44,832323.9,531535.2,1,0,0,0,0
C2904,Centroamérica y Caribe,Antigua and Barbuda ,Ropa,Offline,Crítica,2020-06-15,290413558,2020-07-19,8680,109.28,35.84,948550.4,311091.2,0,1,0,0,0
C4722,África,Qatar,Cosméticos,Online,Media,2020-01-13,472285783,2020-01-27,8713,437.2,263.33,3809323.6,2294394.29,0,1,0,0,0
C5222,África,Jordan,Cárnicos,Offline,Media,2020-12-16,522280871,2021-01-12,3371,154.06,364.69,1422191.19,1229369.99,0,1,0,0,0
C3388,Centroamérica y Caribe,El Salvador,Doméstico,Online,Baja,2021-11-27,338885152,2021-12-11,2502,668.27,502.54,1672011.54,1257355.08,0,1,0,0,0
C7908,Australia y Oceanía,Tonga,Doméstico,Offline,Baja,2020-07-12,790897452,2020-07-17,2986,668.27,502.54,1995454.22,1500584.44,0,0,1,0,0
C5674,África,Madagascar,Cárnicos,Offline,Alta,2020-08-06,567429101,2020-09-19,3735,421.89,364.69,1575759.15,1362117.15,0,0,1,0,0
C2279,África,Seychelles ,Alimento infantil,Offline,Media,2021-12-29,227903926,2022-01-10,691,255.28,159.42,176398.48,110159.22,0,0,1,0,0
C8520,África,Swaziland,Bebida,Offline,Media,2022-02-23,852058255,2022-02-28,1827,47.45,31.79,86691.15,58080.33,0,1,0,0,0
C8899,Australia y Oceanía,Tonga,Cereales,Online,Crítica,2020-04-25,889940917,2020-04-30,2149,205.7,117.11,442049.3,251669.39,0,0,0,1,0
C2119,África,Azerbaijan,Bebida,Offline,Media,2021-11-16,211913239,2021-11-27,8692,47.45,31.79,412435.4,276318.68,0,0,0,1,0
C5586,África,Madagascar,Cereales,Offline,Crítica,2022-08-10,558649051,2022-08-15,5523,205.7,117.11,1136081.1,646798.53,0,0,0,1,0
C5911,África,Iran,Alimento infantil,Online,Alta,2021-07-16,591134679,2021-08-23,8743,255.28,159.42,2231913.04,1393809.06,0,0,0,1,0
C8406,Australia y Oceanía,New Zealand,Cosméticos,Offline,Baja,2022-05-27,840668952,2022-07-10,1479,437.2,263.33,646618.8,389465.07,1,0,0,0,0
C5588,África,Democratic Republic of the Congo,Doméstico,Online,Crítica,2020-09-29,558863198,2020-10-23,8894,668.27,502.54,5943593.38,4469590.76,1,0,0,0,0
C8676,Europa,Lithuania,Alimento infantil,Offline,Baja,2022-07-12,867641246,2022-07-27,3180,255.28,159.42,811790.4,506955.6,1,0,0,0,1
C7092,África,Seychelles ,Cereales,Online,Baja,2022-09-04,709239423,2022-09-24,8561,205.7,97.44,1760997.7,1002578.71,1,0,0,0,0
C8962,Europa,Croatia,Cereales,Online,Crítica,2020-10-20,896206557,2020-11-16,6291,205.7,117.11,1294058.7,736739.01,0,1,0,0,1
C9614,África,Swaziland,Alimento infantil,Online,Crítica,2022-08-26,961403977,2022-10-05,9656,255.28,159.42,2464983.68,1539359.52,0,1,0,0,0
C5080,Asia,Singapore,Snacks,Online,Alta,2021-06-27,508005511,2021-08-15,8975,152.58,97.44,1369405.5,874524.0,0,1,0,0,0
C5594,Europa,Germany,Frutas,Online,Crítica,2022-06-05,559497487,2022-06-14,6595,9.33,6.92,61531.35,45637.4,0,1,0,0,0
C4096,Europa,Norway,Cosméticos,Online,Baja,2020-12-20,409678733,2021-01-02,1896,437.2,263.33,828931.2,499273.68,0,0,1,0,1
C7726,Asia,Malaysia,Cosméticos,Online,Media,2021-08-10,772660577,2021-08-26,6290,437.2,263.33,2749988.0,1656345.7,0,0,1,0,0
C6328,Europa,Austria,Bebida,Online,Crítica,2022-01-29,632866847,2022-02-12,8219,47.45,31.79,389991.55,261282.01,0,0,1,0,0
C3950,Asia,Malaysia,Snacks,Online,Media,2020-07-10,395033872,2020-07-23,8156,152.58,97.44,1244442.48,794720.64,0,0,1,0,0
C5342,África,Lesotho,Cuidado personal,Offline,Alta,2022-08-20,534210479,2022-08-29,3607,81.73,56.67,294800.11,204408.69,1,0,0,0,1
C2457,África,Benin,Frutas,Offline,Alta,2020-03-18,245757997,2020-03-30,4107,9.33,6.92,38318.31,28420.44,1,0,0,0,0
C5953,Europa,Greece,Material de oficina,Offline,Baja,2021-03-05,595350253,2021-03-24,6225,651.21,524.96,4053782.25,3267876.0,1,0,0,0,0
C4689,Europa,Lithuania,Cereales,Offline,Baja,2022-06-03,468973577,2022-07-13,8558,205.7,117.11,1760380.6,1002227.38,1,0,0,0,0
C6229,África,Comoros,Cárnicos,Offline,Alta,2022-09-02,622926795,2022-09-26,6736,154.06,364.69,2841851.04,2456551.84,0,1,0,0,0
C5338,Asia,Myanmar,Doméstico,Offline,Media,2021-01-17,533821237,2021-02-21,8421,668.27,502.54,5627501.67,4231889.34,0,1,0,0,0
C6485,África,Ethiopia,Cuidado personal,Online,Baja,2021-05-14,648580729,2021-06-04,8306,81.73,56.67,678849.38,470701.02,0,1,0,0,0
C1344,África,Guinea,Cereales,Offline,Crítica,2022-02-16,134441602,2022-04-05,3112,205.7,117.11,640138.4,364446.32,0,1,0,0,0
C9289,Centroamérica y Caribe,Saint Lucia,Cosméticos,Offline,Baja,2020-10-21,928952682,2020-11-05,6597,437.2,263.33,2884208.4,1737188.01,0,0,1,0,0
C9899,África,Eritrea,Material de oficina,Offline,Media,2020-12-27,989975297,2021-02-07,4545,651.21,524.96,2959749.45,2385943.2,0,0,1,0,0
C1456,África,Niger,Cuidado personal,Offline,Baja,2022-05-21,145683276,2022-06-18,9774,81.73,56.67,798829.02,553892.58,0,0,1,0,0
C5445,Centroamérica y Caribe,Barbados,Cosméticos,Online,Media,2022-03-29,544562947,2022-05-11,7132,437.2,263.33,3118110.4,1878069.56,0,0,1,0,1
C8054,Australia y Oceanía,Tonga,Snacks,Offline,Crítica,2022-06-30,805413138,2022-08-10,8501,152.58,97.44,1297082.58,828337.44,0,0,0,1,0
C9673,Asia,Indonesia,Bebida,Offline,Baja,2022-08-19,967345178,2022-09-29,7789,47.45,31.79,369588.05,247612.31,0,0,0,1,0
C2397,Asia,Indonesia,Ropa,Online,Alta,2021-02-07,239782893,2021-03-28,5941,109.28,35.84,649232.48,212925.44,0,0,0,1,0
C1524,África,Lebanon,Cuidado personal,Offline,Crítica,2022-06-27,152462613,2022-08-01,5930,81.73,56.67,484658.9,336053.1,0,0,0,1,0
C5054,África,Afghanistan,Ropa,Online,Crítica,2021-10-01,505433166,2021-10-09,7760,109.28,35.84,848012.8,278118.4,1,0,0,0,0
C7190,Europa,Hungary,Frutas,Offline,Baja,2022-11-04,719055879,2022-12-14,3468,9.33,6.92,32356.44,23998.56,1,0,0,0,0
C2840,África,Gabon,Cosméticos,Offline,Media,2020-02-11,284004580,2020-03-22,2121,437.2,263.33,927301.2,558522.93,1,0,0,0,0
C1112,Asia,Mongolia,Material de oficina,Offline,Media,2022-08-07,111265599,2022-09-07,4818,651.21,524.96,3137529.78,2529257.28,1,0,0,0,0
C2821,Norteamérica,Canada,Alimento infantil,Offline,Baja,2021-02-28,282137763,2021-03-25,9689,255.28,97.44,2473407.92,1544620.38,0,1,0,0,0
C4982,África,Afghanistan,Doméstico,Online,Alta,2021-05-11,498232400,2021-06-27,6894,668.27,502.54,4607053.38,3464510.76,0,1,0,0,1
C5314,Europa,Liechtenstein,Cereales,Offline,Media,2022-01-02,531473338,2022-01-11,3626,205.7,117.11,745868.2,424640.86,0,1,0,0,0
C6740,Centroamérica y Caribe,Honduras,Alimento infantil,Online,Crítica,2022-04-23,674096906,2022-06-01,9109,255.28,159.42,2325345.52,1452156.78,0,1,0,0,0
C3886,Norteamérica,Mexico,Alimento infantil,Online,Alta,2020-06-18,388651931,2020-08-07,9598,255.28,159.42,2450177.44,1530113.16,0,0,1,0,0
C5579,África,Liberia,Material de oficina,Online,Media,2020-10-08,557999742,2020-10-28,3378,651.21,524.96,2199787.38,1773314.88,0,0,1,0,0
C3353,Europa,Ireland,Snacks,Offline,Alta,2020-10-16,335314166,2020-11-01,5768,152.58,97.44,880081.44,562033.92,0,0,1,0,0
C2940,África,Morocco,Cárnicos,Offline,Crítica,2021-05-08,294081532,2021-05-24,4115,421.89,364.69,1736077.35,1500699.35,0,0,1,0,1
C1781,Centroamérica y Caribe,Dominica,Ropa,Offline,Media,2022-03-30,178100669,2022-05-09,2801,109.28,35.84,306093.28,100387.84,0,0,0,1,1
C2514,África,Cameroon,Doméstico,Offline,Media,2020-10-21,251482903,2020-11-06,8234,668.27,502.54,5502535.18,4137914.36,0,0,0,1,1
C8486,Asia,Nepal,Cárnicos,Offline,Baja,2021-12-04,848652064,2021-12-20,3860,421.89,364.69,1628495.4,1407703.4,0,0,0,1,0
C1243,Europa,Albania,Cereales,Online,Crítica,2022-04-25,124344480,2022-05-16,5150,205.7,117.11,1059355.0,603116.5,0,0,0,1,0
C8036,Asia,Maldives,Cuidado personal,Online,Baja,2020-07-08,803608977,2020-07-10,4609,81.73,56.67,376693.57,261192.03,1,0,0,0,0
C7318,África,Turkey,Ropa,Offline,Alta,2021-03-14,731806886,2021-04-28,6775,154.06,35.84,740372.0,242816.0,1,0,0,0,1
C5246,Australia y Oceanía,New Zealand,Verduras,Offline,Crítica,2022-04-12,524612033,2022-05-01,3213,154.06,90.93,494994.78,292158.09,1,0,0,0,0
C4180,África,Lebanon,Cereales,Offline,Alta,2022-01-27,418010747,2022-02-07,7524,205.7,117.11,1547686.8,881135.64,1,0,0,0,1
C7183,Europa,Luxembourg,Ropa,Online,Baja,2020-09-26,718301856,2020-11-12,336,109.28,35.84,36718.08,12042.24,0,1,0,0,0
C4520,África,Togo,Ropa,Online,Media,2021-09-07,452096688,2021-09-18,4311,109.28,35.84,471106.08,154506.24,0,1,0,0,0
C5163,Europa,Hungary,Cuidado personal,Offline,Alta,2021-07-31,516319072,2021-08-31,9142,81.73,56.67,747175.66,518077.14,0,1,0,0,1
C5282,Europa,Lithuania,Doméstico,Online,Baja,2020-05-10,528205335,2020-06-24,6551,668.27,502.54,4377836.77,3292139.54,0,0,0,1,0
C1753,Asia,Bangladesh,Material de oficina,Offline,Media,2022-08-19,175304305,2022-09-18,5294,651.21,524.96,3447505.74,2779138.24,0,0,1,0,0
C5654,Asia,China,Bebida,Online,Baja,2021-12-28,565477311,2022-01-22,6157,47.45,31.79,292149.65,195731.03,0,0,1,0,0
C1768,África,Equatorial Guinea,Cárnicos,Offline,Media,2022-06-05,176898181,2022-06-16,6958,421.89,364.69,2935510.62,2537513.02,0,0,1,0,0
C7080,Europa,Belgium,Cereales,Offline,Media,2022-08-14,708053243,2022-09-12,7544,205.7,117.11,1551800.8,883477.84,0,0,1,0,1
C3277,África,Turkey,Snacks,Online,Alta,2020-03-20,327741324,2020-03-29,4796,152.58,97.44,731773.68,467322.24,1,0,0,0,0
C4250,Asia,Indonesia,Cuidado personal,Offline,Media,2021-11-07,425073754,2021-12-22,7625,81.73,56.67,623191.25,432108.75,1,0,0,0,0
C6594,Europa,Russia,Frutas,Online,Baja,2021-09-08,659474360,2021-09-25,1973,9.33,6.92,18408.09,13653.16,1,0,0,0,0
C3106,Europa,Armenia,Cárnicos,Online,Media,2020-01-05,310679471,2020-01-27,5814,421.89,364.69,2452868.46,2120307.66,1,0,0,0,0
C5287,Centroamérica y Caribe,Belize,Cosméticos,Online,Crítica,2021-10-19,528737914,2021-12-01,4153,437.2,97.44,1815691.6,1093609.49,0,1,0,0,0
C2840,Europa,Finland,Snacks,Offline,Alta,2020-12-30,284011018,2021-01-25,4026,152.58,97.44,614287.08,392293.44,0,1,0,0,0
C4171,Australia y Oceanía,Samoa ,Alimento infantil,Offline,Baja,2021-12-14,417172610,2021-12-19,9501,255.28,159.42,2425415.28,1514649.42,0,1,0,0,0
C4892,África,The Gambia,Cosméticos,Offline,Crítica,2020-11-04,489209020,2020-12-05,6675,437.2,263.33,2918310.0,1757727.75,0,1,0,0,0
C1314,Europa,Greece,Doméstico,Online,Baja,2021-05-25,131419074,2021-07-03,8679,668.27,502.54,5799915.33,4361544.66,0,0,1,0,1
C3954,Europa,Finland,Bebida,Online,Crítica,2022-01-07,395414102,2022-02-04,674,47.45,31.79,31981.3,21426.46,0,0,1,0,0
C6031,Centroamérica y Caribe,Trinidad and Tobago,Cereales,Offline,Baja,2020-02-05,603117930,2020-03-12,4853,205.7,117.11,998262.1,568334.83,0,0,1,0,0
C5967,Asia,Vietnam,Frutas,Online,Baja,2021-12-27,596766889,2022-01-11,5439,9.33,6.92,50745.87,37637.88,0,0,1,0,0
C2889,Asia,Indonesia,Cuidado personal,Offline,Media,2021-08-06,288909804,2021-08-10,3686,81.73,56.67,301256.78,208885.62,0,0,0,1,1
C1124,Europa,Norway,Cereales,Online,Media,2021-10-16,112408006,2021-10-23,2882,205.7,117.11,592827.4,337511.02,0,0,0,1,0
C5704,África,Zimbabwe,Cuidado personal,Offline,Crítica,2021-07-27,570435321,2021-08-11,3343,81.73,56.67,273223.39,189447.81,0,0,0,1,1
C8864,África,Namibia,Alimento infantil,Online,Crítica,2020-04-28,886478078,2020-05-29,7418,255.28,159.42,1893667.04,1182577.56,0,0,0,1,0
C3543,Australia y Oceanía,Tonga,Cereales,Online,Alta,2022-02-17,354335105,2022-04-07,4487,205.7,117.11,922975.9,525472.57,1,0,0,0,0
C5881,Asia,Malaysia,Cárnicos,Online,Crítica,2020-01-18,588117730,2020-02-11,5960,421.89,364.69,2514464.4,2173552.4,1,0,0,0,1
C5722,África,Egypt,Bebida,Online,Crítica,2020-05-21,572249782,2020-05-21,282,154.06,31.79,13380.9,8964.78,1,0,0,0,0
C7114,África,Saudi Arabia,Doméstico,Offline,Baja,2021-04-16,711467587,2021-05-23,7924,668.27,502.54,5295371.48,3982126.96,1,0,0,0,0
C5808,Centroamérica y Caribe,Panama,Material de oficina,Online,Crítica,2022-09-26,580819976,2022-10-24,6393,651.21,524.96,4163185.53,3356069.28,0,1,0,0,0
C2756,Centroamérica y Caribe,Haiti,Material de oficina,Online,Media,2022-03-27,275668275,2022-04-30,5223,651.21,524.96,3401269.83,2741866.08,1,0,0,0,1
C8616,África,Mauritania,Cereales,Offline,Alta,2021-12-30,861686313,2021-12-30,983,205.7,117.11,202203.1,115119.13,0,1,0,0,0
C3248,África,The Gambia,Cárnicos,Offline,Crítica,2021-10-08,324860417,2021-11-18,2271,421.89,364.69,958112.19,828210.99,0,1,0,0,0
C3214,Europa,Ireland,Snacks,Offline,Crítica,2020-04-12,321489417,2020-04-13,4718,152.58,97.44,719872.44,459721.92,0,0,1,0,0
C3281,Europa,San Marino,Cosméticos,Online,Baja,2022-05-14,328184640,2022-06-29,5983,437.2,263.33,2615767.6,1575503.39,0,0,1,0,0
C7918,África,United Arab Emirates,Material de oficina,Offline,Baja,2020-05-30,791869914,2020-06-22,760,651.21,524.96,494919.6,398969.6,0,0,1,0,1
C8797,África,Mauritania,Cuidado personal,Online,Media,2021-06-28,879781568,2021-08-17,5771,81.73,56.67,471663.83,327042.57,0,0,1,0,0
C7294,Centroamérica y Caribe,Nicaragua,Cárnicos,Offline,Crítica,2020-03-19,729468429,2020-04-13,4773,421.89,364.69,2013680.97,1740665.37,0,0,0,1,0
C9987,Asia,Malaysia,Ropa,Offline,Alta,2020-03-05,998791825,2020-03-21,3551,109.28,35.84,388053.28,127267.84,0,0,0,1,0
C6159,África,Zambia,Cosméticos,Online,Alta,2021-01-30,615925586,2021-02-25,4923,437.2,263.33,2152335.6,1296373.59,0,0,0,1,1
C8293,África,Malawi,Frutas,Online,Baja,2020-03-07,829356038,2020-03-29,3737,9.33,6.92,34866.21,25860.04,0,0,0,1,0
C2578,África,Lesotho,Cuidado personal,Offline,Alta,2022-04-09,257882010,2022-04-17,1872,81.73,56.67,152998.56,106086.24,1,0,0,0,0
C7406,África,Malawi,Cárnicos,Offline,Baja,2021-02-11,740614831,2021-02-15,3241,421.89,97.44,1367345.49,1181960.29,1,0,0,0,0
C5869,África,Iraq,Cárnicos,Offline,Crítica,2020-11-19,586978328,2020-12-06,8786,421.89,364.69,3706725.54,3204166.34,1,0,0,0,0
C4267,Asia,Turkmenistan,Doméstico,Offline,Media,2020-06-09,426708829,2020-06-25,1480,668.27,502.54,989039.6,743759.2,1,0,0,0,0
C9598,África,United Arab Emirates,Material de oficina,Offline,Baja,2020-06-19,959855163,2020-06-28,1328,651.21,524.96,864806.88,697146.88,0,1,0,0,0
C7067,Asia,Maldives,Doméstico,Online,Alta,2022-01-20,706778657,2022-02-07,366,668.27,502.54,244586.82,183929.64,0,1,0,0,1
C9581,Europa,Romania,Doméstico,Online,Crítica,2022-05-29,958153140,2022-06-01,7661,668.27,502.54,5119616.47,3849958.94,0,1,0,0,0
C8249,África,Lebanon,Cosméticos,Offline,Crítica,2021-12-28,824964940,2022-02-05,4313,437.2,263.33,1885643.6,1135742.29,0,1,0,0,0
C3885,Europa,Portugal,Cosméticos,Online,Alta,2020-03-30,388512885,2020-05-03,8451,437.2,263.33,3694777.2,2225401.83,0,0,1,0,0
C2504,Europa,Bosnia and Herzegovina,Material de oficina,Offline,Crítica,2022-09-22,250408303,2022-10-07,236,651.21,524.96,153685.56,123890.56,0,0,1,0,0
C1825,África,Iraq,Snacks,Offline,Crítica,2022-07-10,182575023,2022-08-24,6861,152.58,97.44,1046851.38,668535.84,0,0,1,0,1
C4772,Europa,Moldova ,Ropa,Offline,Crítica,2021-09-18,477249372,2021-11-06,7549,109.28,35.84,824954.72,270556.16,0,0,1,0,0
C5969,África,Liberia,Cereales,Offline,Alta,2021-05-06,596980178,2021-06-17,8556,205.7,117.11,1759969.2,1001993.16,1,0,0,0,0
C5246,África,Sudan,Alimento infantil,Online,Baja,2020-01-01,524628770,2020-01-03,8166,154.06,159.42,2084616.48,1301823.72,1,0,0,0,0
C3133,África,Democratic Republic of the Congo,Cosméticos,Online,Media,2020-12-18,313368976,2021-02-02,1698,437.2,263.33,742365.6,447134.34,1,0,0,0,0
C5366,África,Morocco,Snacks,Offline,Media,2022-03-13,536687123,2022-03-15,6501,152.58,97.44,991922.58,633457.44,1,0,0,0,0
C9383,Centroamérica y Caribe,Saint Vincent and the Grenadines,Frutas,Online,Media,2020-08-20,938382041,2020-09-29,6954,9.33,6.92,64880.82,48121.68,0,1,0,0,0
C8825,África,Pakistan,Doméstico,Offline,Baja,2022-03-12,882565057,2022-04-19,9468,668.27,502.54,6327180.36,4758048.72,0,1,0,0,0
C7036,Europa,Sweden,Cereales,Online,Alta,2020-04-27,703659999,2020-05-14,7485,205.7,117.11,1539664.5,876568.35,0,1,0,0,0
C3564,Australia y Oceanía,Palau,Cuidado personal,Online,Crítica,2020-04-24,356403195,2020-05-03,6480,81.73,56.67,529610.4,367221.6,0,1,0,0,0
C7658,Europa,Poland,Cereales,Offline,Crítica,2020-09-15,765843474,2020-10-21,8958,205.7,117.11,1842660.6,1049071.38,0,0,1,0,0
C6773,África,Equatorial Guinea,Cárnicos,Online,Crítica,2020-06-15,677342164,2020-07-15,9453,421.89,364.69,3988126.17,3447414.57,0,0,1,0,0
C7065,Australia y Oceanía,Kiribati,Doméstico,Offline,Media,2020-04-30,706573092,2020-05-15,9535,668.27,502.54,6371954.45,4791718.9,0,0,1,0,0
C1895,Asia,Myanmar,Cereales,Offline,Crítica,2021-07-06,189522588,2021-08-01,2800,205.7,117.11,575960.0,327908.0,0,0,1,0,0
C3324,Centroamérica y Caribe,Haiti,Doméstico,Online,Crítica,2021-04-18,332489478,2021-05-26,9880,668.27,97.44,6602507.6,4965095.2,0,0,0,1,0
C1620,África,Mauritius ,Snacks,Online,Media,2020-03-26,162085092,2020-05-02,3435,152.58,97.44,524112.3,334706.4,0,0,0,1,0
C5752,Europa,Luxembourg,Cereales,Online,Crítica,2020-09-18,575233256,2020-11-05,3158,205.7,117.11,649600.6,369833.38,0,0,0,1,0
C2891,Australia y Oceanía,Tonga,Ropa,Offline,Baja,2022-08-31,289170300,2022-09-11,773,109.28,35.84,84473.44,27704.32,0,0,0,1,0
C7914,Europa,Ukraine,Verduras,Offline,Alta,2022-02-16,791445052,2022-02-19,5033,154.06,90.93,775383.98,457650.69,1,0,0,0,0
C4899,África,Sudan,Snacks,Online,Alta,2021-04-07,489918839,2021-04-21,6727,152.58,97.44,1026405.66,655478.88,1,0,0,0,0
C5627,Europa,France,Doméstico,Online,Baja,2021-03-19,562765491,2021-04-11,3669,668.27,502.54,2451882.63,1843819.26,1,0,0,0,0
C9084,Asia,Laos,Ropa,Offline,Media,2020-08-25,908471333,2020-09-16,5711,109.28,35.84,624098.08,204682.24,1,0,0,0,0
C5958,Centroamérica y Caribe,Dominica,Cosméticos,Online,Crítica,2020-01-31,595835196,2020-03-12,9730,437.2,263.33,4253956.0,2562200.9,0,1,0,0,0
C1139,Europa,Estonia,Snacks,Offline,Alta,2020-06-03,113968408,2020-06-26,4639,152.58,97.44,707818.62,452024.16,0,1,0,0,0
C9222,África,Afghanistan,Cuidado personal,Offline,Crítica,2021-07-23,922294795,2021-09-11,6380,81.73,56.67,521437.4,361554.6,0,1,0,0,0
C5005,África,Eritrea,Frutas,Online,Crítica,2020-11-29,500550687,2020-12-16,2926,9.33,6.92,27299.58,20247.92,0,1,0,0,1
C8987,África,Oman,Cárnicos,Online,Alta,2020-08-08,898784911,2020-08-15,9283,421.89,364.69,3916404.87,3385417.27,0,0,1,0,0
C1873,Centroamérica y Caribe,Cuba,Snacks,Offline,Media,2020-04-18,187358796,2020-05-06,2486,152.58,97.44,379313.88,242235.84,0,0,0,1,0
C1069,África,Oman,Cereales,Offline,Crítica,2021-06-23,106946170,2021-07-27,6603,154.06,117.11,1358237.1,773277.33,0,0,1,0,0
C2185,Europa,Luxembourg,Material de oficina,Offline,Alta,2020-04-29,218533360,2020-05-02,7733,651.21,524.96,5035806.93,4059515.68,0,0,1,0,0
C1534,África,Namibia,Material de oficina,Offline,Baja,2020-07-27,153419196,2020-08-07,9004,651.21,524.96,5863494.84,4726739.84,0,0,0,1,1
C9632,Asia,India,Frutas,Online,Alta,2020-08-12,963215005,2020-08-21,5580,9.33,6.92,52061.4,38613.6,0,0,0,1,0
C1698,Australia y Oceanía,Palau,Verduras,Offline,Alta,2020-09-14,169844615,2020-10-19,9651,154.06,90.93,1486833.06,877565.43,0,0,0,1,0
C3155,Europa,Serbia,Cuidado personal,Online,Alta,2021-06-26,315544354,2021-08-04,5441,81.73,56.67,444692.93,308341.47,0,0,0,1,0
C4128,África,Mauritania,Verduras,Offline,Crítica,2022-07-26,412863051,2022-08-05,4206,154.06,90.93,647976.36,382451.58,1,0,0,0,0
C8946,Asia,Maldives,Frutas,Offline,Alta,2021-02-10,894662034,2021-02-13,9232,9.33,6.92,86134.56,63885.44,1,0,0,0,0
C4641,África,Liberia,Cuidado personal,Offline,Crítica,2021-10-31,464115130,2021-11-09,836,81.73,56.67,68326.28,47376.12,1,0,0,0,0
C1447,Europa,Greece,Bebida,Online,Media,2021-04-04,144708669,2021-05-05,1366,47.45,31.79,64816.7,43425.14,1,0,0,0,0
C1302,Centroamérica y Caribe,Dominica,Frutas,Offline,Baja,2020-08-11,130241477,2020-08-23,202,9.33,6.92,1884.66,1397.84,0,1,0,0,0
C2348,Asia,Vietnam,Cereales,Offline,Crítica,2021-07-10,234824883,2021-07-19,8756,205.7,117.11,1801109.2,1025415.16,0,1,0,0,0
C3428,Asia,Sri Lanka,Cereales,Offline,Alta,2021-09-24,342882716,2021-10-09,5470,205.7,117.11,1125179.0,640591.7,0,1,0,0,0
C8591,Europa,Portugal,Doméstico,Offline,Media,2022-03-28,859151303,2022-05-06,818,668.27,502.54,546644.86,411077.72,0,1,0,0,0
C4586,Norteamérica,United States of America,Cárnicos,Offline,Crítica,2020-02-26,458679473,2020-03-22,2304,421.89,364.69,972034.56,840245.76,0,0,1,0,1
C1368,Centroamérica y Caribe,Jamaica,Snacks,Online,Crítica,2021-07-30,136828553,2021-09-02,9464,152.58,97.44,1444017.12,922172.16,0,0,1,0,0
C9592,Europa,Cyprus,Alimento infantil,Online,Alta,2020-02-19,959272372,2020-03-01,8867,255.28,159.42,2263567.76,1413577.14,0,0,1,0,0
C9119,África,Iran,Cereales,Offline,Media,2021-04-18,911997258,2021-05-07,9110,205.7,117.11,1873927.0,1066872.1,0,0,1,0,0
C7513,Asia,Sri Lanka,Verduras,Offline,Crítica,2020-12-04,751302039,2020-12-10,5824,154.06,97.44,897245.44,529576.32,1,0,0,0,0
C8537,Australia y Oceanía,East Timor,Snacks,Online,Media,2021-01-02,853798043,2021-02-05,6669,152.58,97.44,1017556.02,649827.36,1,0,0,0,1
C7664,África,Niger,Cárnicos,Online,Crítica,2022-06-29,766409099,2022-07-03,6338,421.89,364.69,2673938.82,2311405.22,1,0,0,0,0
C5563,Australia y Oceanía,Australia,Frutas,Online,Media,2021-01-10,556371533,2021-02-09,1555,9.33,6.92,14508.15,10760.6,1,0,0,0,0
C3612,África,Botswana,Alimento infantil,Online,Media,2022-08-29,361234176,2022-09-11,6075,255.28,159.42,1550826.0,968476.5,0,1,0,0,0
C8388,Europa,Portugal,Frutas,Online,Media,2022-05-27,838858354,2022-06-16,5683,9.33,6.92,53022.39,39326.36,0,1,0,0,0
C9174,Asia,South Korea,Bebida,Offline,Alta,2022-10-26,917417895,2022-10-28,3197,47.45,31.79,151697.65,101632.63,0,1,0,0,0
C9453,Asia,Philippines,Cárnicos,Offline,Media,2021-02-28,945399129,2021-03-29,3466,421.89,364.69,1462270.74,1264015.54,0,1,0,0,0
